image_path,body_part,vitamin,multilabel
Eyes/vitamin_A deficiency/image-13 - Copy (5).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy (6) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy (6).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy (7) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy (7).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy (8) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy (8).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy (9) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy (9).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13 - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-13.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (10) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (10).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (11).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (12) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (12).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (13) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (13).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (14) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (14).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (15) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (15).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (16) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (16).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (17).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (2) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (2).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (3).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (4) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (4).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (5) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (5).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (6) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (6).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (7) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (7).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (8) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (8).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (9) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy (9).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14 - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-14.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (10).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (11) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (11).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (12) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (12).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (13) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (13).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (14) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (14).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (15) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (15).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (16) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (16).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (2).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (3) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (3).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (4) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (4).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (5) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (5).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (6) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (6).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (7) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (7).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (8) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (8).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (9) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy (9).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15 - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-15.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-16.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-17.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-18.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-19.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 (2).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (10) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (10).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (11) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (11).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (12) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (12).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (13) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (13).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (14) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (14).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (15).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (16) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (16).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (17).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (18).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (19).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (2) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (2).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (20).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (21).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (22).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (23).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (24).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (3) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (3).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (4) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (4).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (5) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (5).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (6) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (6).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (7).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (8) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (8).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (9) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy (9).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2 - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-2.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 (2).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (10) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (10).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (11) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (11).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (12) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (12).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (13) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (13).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (14).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (15) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (15).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (16) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (16).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (17).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (18).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (19).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (2) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (2).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (20).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (21).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (22).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (23).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (24).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (3) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (3).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (4) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (4).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (5) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (5).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (6).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (7) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (7).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (8) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (8).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (9) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy (9).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3 - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-3.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-4 (2).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-4 - Copy (18).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-4 - Copy (19).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-4 - Copy (20).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-4 - Copy (21).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-4 - Copy (22).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-4 - Copy (23).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-4 - Copy (24).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 (2).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (10) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (10).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (11) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (11).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (12).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (13) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (13).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (14) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (14).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (15) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (15).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (16) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (16).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (17).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (18).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (19).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (2) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (2).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (20).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (21).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (22).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (23).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (24).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (3) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (3).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (4).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (5) - Copy.jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
Eyes/vitamin_A deficiency/image-5 - Copy (5).jpeg,Eyes,vitamin_A deficiency,"['Eyes', 'vitamin_A deficiency']"
